NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
SHOYCE Bebida Aveia Choco 0% 1 L,SHOYCE,,"1,75 €","1,75 €/l","2,19 €","2,19 €/l",
NESTLÉ Chocolate em Pó Intenso 40% 330 g,NESTL,,"4,89 €","14,82 €/Kg",,,
IZIDORO Salsicha Frankfurt Embalagem Familiar Lata 12 un,IZIDORO,,"2,95 €","0,25 €/ud",,,
FERBAR Polvilho Doce 500 g,FERBAR,,"2,99 €","5,98 €/Kg",,,
FERBAR Tapioca Hidratada 500 g,FERBAR,,"3,49 €","6,98 €/Kg",,,
DIA GALATEA Queijo Ralado Mozzarella 200 g,DIA GALATEA,,"1,79 €","8,95 €/Kg",,,
DIA GALATEA Queijo Ralado Emmental 200 g,DIA GALATEA,,"1,75 €","8,75 €/Kg",,,
FRUUT Abacaxi Embalado 20 g,FRUUT,,"1,34 €","67,00 €/Kg",,,
BEIRANOVA Preparado Mariscada sem Glúten 450 g,BEIRANOVA,,"3,99 €","8,87 €/Kg",,,
NOBRE VEGALIA Especialidade Vegetariana de Tofu Lata 8 un,NOBRE VEGALIA,,"2,29 €","0,29 €/ud",,,
DIA TEMPTATION Gelado Baunilha 1 L,DIA TEMPTATION,,"2,29 €","2,29 €/l",,,
DOLCE GUSTO Cápsulas de Café Buondi Intenso (Intensidade 10) 16 un,DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
DIA AL PUNTO Tortilha de Cebola 600 g,DIA AL PUNTO,,"3,35 €","5,58 €/Kg",,,
DIA AL PUNTO Quinoa com Verduras 400 g,DIA AL PUNTO,,"2,79 €","6,98 €/Kg",,,
DIA SIMPRATICO Hamburguer Misto Sem Glúten 500 g,DIA SIMPRATICO,,"3,65 €","7,30 €/Kg",,,
DIA PRA JÁ! Pão de Queijo Congelado 300 g,DIA PRA,,"2,95 €","9,83 €/Kg",,,
DIA SIMPRATICO Hamburguer de Vaca 100% 500 g,DIA SIMPRATICO,,"5,95 €","11,90 €/Kg",,,
DIA HORA + DOCE Gelatina Melancia 2x55 g,DIA HORA DOCE,,"1,02 €","9,27 €/Kg",,,
DIA NATURDOCE Doce de Morango sem Açúcar 250 g,DIA NATURDOCE,,"2,72 €","10,88 €/Kg",,,
DIA HORA + DOCE Gelatina de Ananás 2x55 g,DIA HORA DOCE,,"1,02 €","9,27 €/Kg",,,
DIA HORA + DOCE Gelatina de Morango 2x55 g,DIA HORA DOCE,,"1,02 €","9,27 €/Kg",,,
DIA HORA + DOCE Gelatina de Pêssego 2x55 g,DIA HORA DOCE,,"1,02 €","9,27 €/Kg",,,
DIA HORA + DOCE Gelatina Tutti Frutti 2x55 g,DIA HORA DOCE,,"1,02 €","9,27 €/Kg",,,
IZIDORO Salsichas de Aves Frasco 9 un,IZIDORO,,"5,69 €","15,81 €/Kg",,,
POM'BEL Puré de Maçã 4x100 g,POM BEL,,"1,95 €","4,87 €/Kg","2,29 €","5,73 €/Kg",
POM'BEL Puré de Maçã e Manga 4x100 g,POM BEL,,"1,95 €","4,87 €/Kg","2,29 €","5,73 €/Kg",
POM'BEL Puré de Maçã e Pêra 4x100 g,POM BEL,,"1,95 €","4,87 €/Kg","2,29 €","5,73 €/Kg",
DIA MAXI PAVO Fiambre de Perú 900 g,DIA MAXI PAVO,,"3,29 €","3,66 €/Kg",,,
BUONDI BY NESPRESSO Cápsulas de Café Extreme (Intensidade 12) 10 un,BUONDI BY NESPRESSO,,"4,09 €","0,41 €/ud",,,
IZIDORO Salsicha Bockwurst Familiar Frasco 9 un,IZIDORO,,"5,69 €","15,81 €/Kg",,,
DOLCE GUSTO Cápsulas de Café Doppio Espresso (Intensidade 10) 16 un,DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
VIOLIFE Fatiado 100% Vegan Sabor Original 200 g,VIOLIFE,,"3,44 €","17,20 €/Kg",,,
VIOLIFE Ralado 100% Vegan Sabor Mozzarella 200 g,VIOLIFE,,"3,44 €","17,20 €/Kg",,,
DIA MARI MARINHEIRA Delícias do Mar 450 g,DIA MARI MARINHEIRA,,"2,39 €","5,31 €/Kg",,,
NOBRE Salsichas Hot Dog Frasco 4 un,NOBRE,,"2,59 €","12,33 €/Kg",,,
NOBRE Salsichas Hot Dog Aves Frasco 4 un,NOBRE,,"2,59 €","12,33 €/Kg",,,
DIA DON SALSICHÓN Salsichas Cocktail Aves 180 g,DIA DON SALSICH,,"1,53 €","8,50 €/Kg",,,
